date_time,temp_c,date
2017-06-25T23:39:57Z,24.641,2017-06-25
2017-06-26T00:39:57Z,24.545,2017-06-26
2017-06-26T01:39:57Z,24.351,2017-06-26
2017-06-26T02:39:57Z,24.255,2017-06-26
2017-06-26T03:39:57Z,24.062,2017-06-26
2017-06-26T04:39:57Z,24.158,2017-06-26
2017-06-26T05:39:57Z,24.158,2017-06-26
2017-06-26T06:39:57Z,24.448,2017-06-26
2017-06-26T07:39:57Z,24.448,2017-06-26
2017-06-26T08:39:57Z,24.738,2017-06-26
2017-06-26T09:39:57Z,24.931,2017-06-26
2017-06-26T10:39:57Z,25.513,2017-06-26
2017-06-26T11:39:57Z,24.545,2017-06-26
2017-06-26T12:39:57Z,24.158,2017-06-26
2017-06-26T13:39:57Z,24.158,2017-06-26
2017-06-26T14:39:57Z,24.158,2017-06-26
2017-06-26T15:39:57Z,24.158,2017-06-26
2017-06-26T16:39:57Z,24.545,2017-06-26
2017-06-26T17:39:57Z,24.835,2017-06-26
2017-06-26T18:39:57Z,24.351,2017-06-26
2017-06-26T19:39:57Z,24.062,2017-06-26
2017-06-26T20:39:57Z,23.966,2017-06-26
2017-06-26T21:39:57Z,23.292,2017-06-26
2017-06-26T22:39:57Z,22.812,2017-06-26
2017-06-26T23:39:57Z,22.525,2017-06-26
2017-06-27T00:39:57Z,22.525,2017-06-27
2017-06-27T01:39:57Z,22.525,2017-06-27
2017-06-27T02:39:57Z,22.525,2017-06-27
2017-06-27T03:39:57Z,22.429,2017-06-27
2017-06-27T04:39:57Z,22.429,2017-06-27
2017-06-27T05:39:57Z,22.333,2017-06-27
2017-06-27T06:39:57Z,22.525,2017-06-27
2017-06-27T07:39:57Z,22.908,2017-06-27
2017-06-27T08:39:57Z,22.908,2017-06-27
2017-06-27T09:39:57Z,22.908,2017-06-27
2017-06-27T10:39:57Z,23.1,2017-06-27
2017-06-27T11:39:57Z,23.004,2017-06-27
2017-06-27T12:39:57Z,23.292,2017-06-27
2017-06-27T13:39:57Z,23.581,2017-06-27
2017-06-27T14:39:57Z,24.641,2017-06-27
2017-06-27T15:39:57Z,25.125,2017-06-27
2017-06-27T16:39:57Z,24.448,2017-06-27
2017-06-27T17:39:57Z,24.255,2017-06-27
2017-06-27T18:39:57Z,23.484,2017-06-27
2017-06-27T19:39:57Z,22.908,2017-06-27
2017-06-27T20:39:57Z,22.812,2017-06-27
2017-06-27T21:39:57Z,22.621,2017-06-27
2017-06-27T22:39:57Z,22.525,2017-06-27
2017-06-27T23:39:57Z,22.621,2017-06-27
2017-06-28T00:39:57Z,22.429,2017-06-28
2017-06-28T01:39:57Z,22.525,2017-06-28
2017-06-28T02:39:57Z,22.429,2017-06-28
2017-06-28T03:39:57Z,22.333,2017-06-28
2017-06-28T04:39:57Z,22.238,2017-06-28
2017-06-28T05:39:57Z,22.238,2017-06-28
2017-06-28T06:39:57Z,22.717,2017-06-28
2017-06-28T07:39:57Z,24.062,2017-06-28
2017-06-28T08:39:57Z,27.37,2017-06-28
2017-06-28T09:39:57Z,29.853,2017-06-28
2017-06-28T10:39:57Z,31.676,2017-06-28
2017-06-28T11:39:57Z,31.574,2017-06-28
2017-06-28T12:39:57Z,33.326,2017-06-28
2017-06-28T13:39:57Z,33.848,2017-06-28
2017-06-28T14:39:57Z,32.704,2017-06-28
2017-06-28T15:39:57Z,30.255,2017-06-28
2017-06-28T16:39:57Z,28.655,2017-06-28
2017-06-28T17:39:57Z,24.738,2017-06-28
2017-06-28T18:39:57Z,23.773,2017-06-28
2017-06-28T19:39:57Z,23.196,2017-06-28
2017-06-28T20:39:57Z,23.004,2017-06-28
2017-06-28T21:39:57Z,22.812,2017-06-28
2017-06-28T22:39:57Z,22.525,2017-06-28
2017-06-28T23:39:57Z,22.429,2017-06-28
2017-06-29T00:39:57Z,22.333,2017-06-29
2017-06-29T01:39:57Z,22.333,2017-06-29
2017-06-29T02:39:57Z,22.333,2017-06-29
2017-06-29T03:39:57Z,22.238,2017-06-29
2017-06-29T04:39:57Z,22.142,2017-06-29
2017-06-29T05:39:57Z,22.046,2017-06-29
2017-06-29T06:39:57Z,22.908,2017-06-29
2017-06-29T07:39:57Z,24.545,2017-06-29
2017-06-29T08:39:57Z,28.655,2017-06-29
2017-06-29T09:39:57Z,30.76,2017-06-29
2017-06-29T10:39:57Z,32.497,2017-06-29
2017-06-29T11:39:57Z,33.535,2017-06-29
2017-06-29T12:39:57Z,33.953,2017-06-29
2017-06-29T13:39:57Z,36.295,2017-06-29
2017-06-29T14:39:57Z,31.472,2017-06-29
2017-06-29T15:39:57Z,25.513,2017-06-29
2017-06-29T16:39:57Z,28.456,2017-06-29
2017-06-29T17:39:57Z,26.292,2017-06-29
2017-06-29T18:39:57Z,25.222,2017-06-29
2017-06-29T19:39:57Z,23.966,2017-06-29
2017-06-29T20:39:57Z,23.292,2017-06-29
2017-06-29T21:39:57Z,23.004,2017-06-29
2017-06-29T22:39:57Z,22.525,2017-06-29
2017-06-29T23:39:57Z,22.333,2017-06-29
2017-06-30T00:39:57Z,22.142,2017-06-30
2017-06-30T01:39:57Z,21.855,2017-06-30
2017-06-30T02:39:57Z,21.664,2017-06-30
2017-06-30T03:39:57Z,21.951,2017-06-30
2017-06-30T04:39:57Z,22.046,2017-06-30
2017-06-30T05:39:57Z,22.142,2017-06-30
2017-06-30T06:39:57Z,22.621,2017-06-30
2017-06-30T07:39:57Z,23.388,2017-06-30
2017-06-30T08:39:57Z,26.488,2017-06-30
2017-06-30T09:39:57Z,29.152,2017-06-30
2017-06-30T10:39:57Z,32.086,2017-06-30
2017-06-30T11:39:57Z,33.535,2017-06-30
2017-06-30T12:39:57Z,36.187,2017-06-30
2017-06-30T13:39:57Z,36.837,2017-06-30
2017-06-30T14:39:57Z,35.435,2017-06-30
2017-06-30T15:39:57Z,35.542,2017-06-30
2017-06-30T16:39:57Z,36.187,2017-06-30
2017-06-30T17:39:57Z,32.807,2017-06-30
2017-06-30T18:39:57Z,30.356,2017-06-30
2017-06-30T19:39:57Z,27.567,2017-06-30
2017-06-30T20:39:57Z,23.196,2017-06-30
2017-06-30T21:39:57Z,23.388,2017-06-30
2017-06-30T22:39:57Z,23.388,2017-06-30
2017-06-30T23:39:57Z,23.292,2017-06-30
2017-07-01T00:39:57Z,23.1,2017-07-01
2017-07-01T01:39:57Z,22.908,2017-07-01
2017-07-01T02:39:57Z,22.525,2017-07-01
2017-07-01T03:39:57Z,22.621,2017-07-01
2017-07-01T04:39:57Z,22.429,2017-07-01
2017-07-01T05:39:57Z,22.621,2017-07-01
2017-07-01T06:39:57Z,23.581,2017-07-01
2017-07-01T07:39:57Z,25.902,2017-07-01
2017-07-01T08:39:57Z,26.977,2017-07-01
2017-07-01T09:39:57Z,27.468,2017-07-01
2017-07-01T10:39:57Z,30.356,2017-07-01
2017-07-01T11:39:57Z,31.983,2017-07-01
2017-07-01T12:39:57Z,33.222,2017-07-01
2017-07-01T13:39:57Z,32.497,2017-07-01
2017-07-01T14:39:57Z,32.911,2017-07-01
2017-07-01T15:39:57Z,29.552,2017-07-01
2017-07-01T16:39:57Z,25.416,2017-07-01
2017-07-01T17:39:57Z,25.61,2017-07-01
2017-07-01T18:39:57Z,25.319,2017-07-01
2017-07-01T19:39:57Z,24.545,2017-07-01
2017-07-01T20:39:57Z,24.158,2017-07-01
2017-07-01T21:39:57Z,23.869,2017-07-01
2017-07-01T22:39:57Z,23.484,2017-07-01
2017-07-01T23:39:57Z,23.1,2017-07-01
